Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
4631055#1,Palofito,Bolivia,1,01-Jun-26,Below Threshold,SketchUp 2026,Difference
4529632#1,Doc Plast Industries S.R.L.,Bolivia,2,01-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2021",Difference
4565701#1,Lfvalue,Chile,1,01-Jun-26,Below Threshold,SketchUp 2024,Difference
4583838#1,Sibsc,Bolivia,1,01-Jun-26,Below Threshold,SketchUp Pro 2022,Difference
4648213#1,Condorworksamerica,Bolivia,1,01-Jun-26,Below Threshold,SketchUp 2025,Difference
4583438#1,Itcaranavi,Bolivia,1,01-Jun-26,Unqualified,SketchUp Pro 2023,Difference
4599875#1,Immune,Panama,1,01-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2020",Difference
4534362#1,Bybdesign,Chile,1,01-Jun-26,Unqualified,SketchUp 2025,Difference
4553330#1,Batidospitaya,Nicaragua,1,01-Jun-26,Below Threshold,SketchUp 2024,Difference
4640659#1,Croftmanngroup,Guatemala,1,01-Jun-26,Below Threshold,SketchUp Pro 2022,Difference
4571358#1,Carpinteriareywood,Guatemala,1,01-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025",Difference
4648150#1,Tuespacionet,Chile,1,01-Jun-26,Below Threshold,SketchUp Pro 2019,Difference
4530177#1,Elariete,Chile,2,01-Jun-26,Below Threshold,SketchUp 2025,Difference
4601845#1,Netorg10705918,Bolivia,1,01-Jun-26,Below Threshold,SketchUp 2026,Difference
4603915#1,Geonet Ltda.,Chile,1,01-Jun-26,Unqualified,SketchUp Pro 2021,Difference
4607391#1,Psproyectosrd,Dominican Republic,1,01-Jun-26,Below Threshold,SketchUp 2026,Difference
4545884#1,BGS - Ingeniería Hidráulicas,Chile,1,01-Jun-26,Below Threshold,SketchUp Pro 2023,Difference
4597347#1,Enconyser,Bolivia,1,01-Jun-26,Below Threshold,SketchUp Pro 2023,Difference
4610250#1,Bizamaautomotriz,Chile,1,01-Jun-26,Below Threshold,SketchUp Pro 2023,Difference
4630606#1,Studio K - Mariscal,Ecuador,1,01-Jun-26,Below Threshold,SketchUp 2025,Difference
4648207#1,Inec,Ecuador,1,01-Jun-26,Below Threshold,SketchUp Pro 2021,Difference
4532848#1,Kayvegroup,Panama,1,01-Jun-26,Below Threshold,"SketchUp 2025, SketchUp 2026",Difference
4424526#1,Unan,Nicaragua,6,01-Jun-26,Aborted (Closed),"SketchUp Pro 2022, SketchUp Pro 2023",Difference
4581551#1,Dgdc,Dominican Republic,1,01-Jun-26,Below Threshold,SketchUp 2024,Difference
4629455#1,Materialesyservicios,Nicaragua,1,01-Jun-26,Below Threshold,SketchUp 2024,Difference
4613860#1,Spacio Virtual,Chile,1,31-May-26,Below Threshold,SketchUp 2026,Difference
4646008#1,Geatconsulting,Bolivia,1,31-May-26,Below Threshold,"SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Difference
4639445#1,Atex,Paraguay,1,31-May-26,Below Threshold,SketchUp Pro 2023,Difference
4536411#1,Centro Cultural El Agora SA,Chile,2,31-May-26,Below Threshold,"SketchUp 2024, SketchUp 2025",Difference
4587787#1,Grupovera,Paraguay,1,31-May-26,Below Threshold,SketchUp 2026,Difference
4610144#1,Kospet,Paraguay,1,31-May-26,Below Threshold,SketchUp Pro 2022,Difference
4572262#1,Brave,Paraguay,1,31-May-26,Unqualified,SketchUp Pro 2023,Difference
4569010#1,Boliviaverifica,Bolivia,1,31-May-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2022",Difference
4547018#1,Uninter,Paraguay,1,31-May-26,Aborted (Closed),SketchUp 2025,Difference
4568436#1,Fundación Energizar,Bolivia,2,31-May-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2023",Difference
4622009#1,Arquetipohn,Honduras,1,30-May-26,Below Threshold,SketchUp Pro 2022,Difference
4642939#1,Maria Somoya Burgos,Bolivia,1,30-May-26,Below Threshold,SketchUp Pro 2021,Difference
4621809#1,Design,Bolivia,1,30-May-26,Unqualified,SketchUp Pro 2023,Difference
4598944#1,Saldivarq,Paraguay,1,30-May-26,Unqualified,SketchUp Pro 2023,Difference
4587919#1,Lospinos,Bolivia,1,30-May-26,Aborted (Closed),"SketchUp Pro 2020, SketchUp Pro 2022",Difference
4567201#1,Laserena,Chile,1,30-May-26,Below Threshold,SketchUp Pro 2023,Difference
4644344#1,Tenaxconstruction,Dominican Republic,2,30-May-26,Below Threshold,SketchUp 2026,Difference
4605816#1,Picciniservice,Dominican Republic,1,30-May-26,Below Threshold,SketchUp Pro 2022,Difference
4569269#1,Terquillo,Bolivia,1,30-May-26,Unqualified,"SketchUp Pro 2020, SketchUp Pro 2022",Difference
4424777#1,Cesaraquino,Paraguay,1,29-May-26,Below Threshold,SketchUp Pro 2022,Difference
4564168#1,Servicioavo2,Chile,1,29-May-26,Below Threshold,SketchUp 2025,Difference
4512011#1,Agrovasahn,Honduras,1,29-May-26,Unqualified,"SketchUp 2024, SketchUp Pro 2021",Difference
4546938#1,Lerque Portes Wladimir Adrian,Ecuador,2,29-May-26,Below Threshold,"SketchUp Pro 2021, SketchUp Pro 2022",Difference
4575375#1,Kit Comercial,Uruguay,1,29-May-26,Below Threshold,SketchUp Pro 2023,Difference
4609120#1,Bonasoluciones,Ecuador,1,29-May-26,Below Threshold,SketchUp 2025,Difference
4574483#1,Maoarquitectura,Paraguay,1,29-May-26,Unqualified,SketchUp Pro 2023,Difference
4432461#1,Institutodavisao,Nicaragua,1,29-May-26,Aborted (Closed),"SketchUp Pro 2020, SketchUp Pro 2023",Difference
4589430#1,Kt9servicesa,Panama,1,29-May-26,Below Threshold,SketchUp 2026,Difference
4626452#1,Doomobr,Paraguay,2,29-May-26,Below Threshold,SketchUp Pro 2022,Difference
4625676#1,ISABA | Construcciones y Equipos,Ecuador,1,29-May-26,Unqualified,"SketchUp Pro 2019, SketchUp Pro 2023",Difference
4581268#1,Sofiabenzapaisajismo,Paraguay,1,29-May-26,Below Threshold,SketchUp 2025,Difference
4546619#1,Saggiorealty,Bolivia,1,29-May-26,Unqualified,"SketchUp 2025, SketchUp Pro 2023",Difference
4606300#1,Zensatocafe,Chile,1,29-May-26,Unqualified,"SketchUp 2024, SketchUp Pro 2022",Difference
1046317#2,Instituto Hondureño del Transporte Terrestre,Honduras,1,29-May-26,Aborted (Closed),"SketchUp 2024, SketchUp 2025, SketchUp Pro 2019, SketchUp Pro 2021",Difference
4575136#1,Biotileglobal,Panama,1,29-May-26,Below Threshold,SketchUp Pro 2023,Difference
4630372#1,Olalagroup,Uruguay,1,29-May-26,Below Threshold,SketchUp Pro 2022,Difference
4535257#1,Inasprocon,Ecuador,1,29-May-26,Below Threshold,SketchUp 2024,Difference
4572090#1,Colsantamaria,Bolivia,1,29-May-26,Below Threshold,SketchUp Pro 2022,Difference
4647710#1,Store Enlaces Net,Ecuador,1,29-May-26,Below Threshold,SketchUp Pro 2020,Difference
4576308#1,Yesrender,Chile,1,29-May-26,Below Threshold,SketchUp 2025,Difference
4458373#1,Ingsersa,Nicaragua,1,29-May-26,Below Threshold,SketchUp 2024,Difference
4641411#1,Tapiajacobs,Bolivia,1,29-May-26,Below Threshold,SketchUp 2024,Difference
4579093#1,Parstudiogt,Guatemala,1,29-May-26,Below Threshold,SketchUp 2025,Difference
4568842#1,Rayar,Bolivia,1,29-May-26,Unqualified,"SketchUp Pro 2020, SketchUp Pro 2022",Difference
4570574#1,Jotaarquitectura,Guatemala,1,29-May-26,Unqualified,SketchUp Pro 2023,Difference
4591056#1,Wesok,Ecuador,1,29-May-26,Below Threshold,SketchUp 2025,Difference
4575390#1,Ucuenca,Ecuador,2,29-May-26,Aborted (Closed),"SketchUp 2024, SketchUp 2025",Difference
4529218#1,Darnel / Seine SA,Uruguay,1,28-May-26,Below Threshold,SketchUp Pro 2021,Difference
4483694#1,Mauve,Paraguay,1,28-May-26,Below Threshold,"SketchUp 2024, SketchUp 2026",Difference
4570126#1,Gpu,Bolivia,1,28-May-26,Unqualified,SketchUp Pro 2022,Difference
4575245#1,Yuelongtattoo,Paraguay,1,28-May-26,Unqualified,SketchUp Pro 2023,Difference
4639757#1,Mueblespeumayen,Chile,1,28-May-26,Below Threshold,SketchUp Pro 2023,Difference
4528925#1,Bahiamagica,Chile,1,28-May-26,Below Threshold,SketchUp Pro 2022,Difference
4538555#1,Br3ascensores,Ecuador,1,28-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2017",Difference
4576677#1,Coty,Uruguay,1,28-May-26,Below Threshold,SketchUp Pro 2023,Difference
4530389#1,Matrizcreativa,Chile,1,28-May-26,Below Threshold,SketchUp 2025,Difference
4603144#1,Personatalent,Ecuador,1,28-May-26,Below Threshold,SketchUp 2026,Difference
4647508#1,Rgctecnologias,Paraguay,1,28-May-26,Below Threshold,SketchUp 2025,Difference
4550527#1,Artetec3d,Ecuador,1,28-May-26,Below Threshold,SketchUp Pro 2023,Difference
4550519#1,Germantortora,Uruguay,1,28-May-26,Below Threshold,SketchUp Pro 2023,Difference
4639292#1,Ecuatorianapolaca,Ecuador,1,28-May-26,Below Threshold,SketchUp Pro 2022,Difference
4535587#1,Ine,Uruguay,1,28-May-26,Below Threshold,SketchUp Pro 2023,Difference
1142407#2,Security Sat,Chile,1,28-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2019",Difference
4608780#1,Amisusuy,Uruguay,1,28-May-26,Below Threshold,SketchUp 2026,Difference
4541170#1,Novanet Conexion Spa,Chile,1,28-May-26,Unqualified,SketchUp Pro 2021,Difference
4574277#1,Mindef,Bolivia,1,27-May-26,Below Threshold,SketchUp Pro 2023,Difference
4577723#1,Direccion Provincial De Educacion Intercultural B,Ecuador,1,27-May-26,Aborted (Closed),SketchUp Pro 2022,Difference
4534175#1,Sanchezycifuentes,Ecuador,2,27-May-26,Aborted (Closed),"SketchUp Pro 2022, SketchUp Pro 2023",Difference
4579757#1,Geoconsultores,Paraguay,1,27-May-26,Below Threshold,SketchUp 2025,Difference
4553692#1,Nutrex Paraguay S.R.L.,Paraguay,1,27-May-26,Unqualified,"SketchUp 2025, SketchUp Pro 2023",Difference
4551640#1,Pavitec,Paraguay,1,27-May-26,Below Threshold,SketchUp 2024,Difference
4540819#1,Quitofibranet Cia.Ltda.,Ecuador,1,27-May-26,Unqualified,SketchUp Pro 2021,Difference
4566421#1,Arqcasa,Ecuador,1,27-May-26,Below Threshold,SketchUp Pro 2022,Difference
4643412#1,Ejinpro,Ecuador,1,27-May-26,Below Threshold,SketchUp Pro 2023,Difference
4576300#1,Glomiec,Bolivia,1,27-May-26,Below Threshold,SketchUp 2024,Difference
4529301#1,Cemply,Ecuador,1,27-May-26,Below Threshold,SketchUp Pro 2022,Difference
4647212#1,Movidatropical,Uruguay,1,27-May-26,Below Threshold,SketchUp Pro 2022,Difference
4580737#1,Cohisa,El Salvador,1,26-May-26,Below Threshold,SketchUp 2025,Difference
4644105#1,Cmy,Ecuador,1,26-May-26,Below Threshold,SketchUp 2026,Difference
4504558#1,Estudio84,Nicaragua,1,26-May-26,Below Threshold,SketchUp 2024,Difference
4593266#1,Misiones,Bolivia,1,26-May-26,Below Threshold,SketchUp 2026,Difference
4621835#1,Fuerzaaerea,Paraguay,1,26-May-26,Below Threshold,SketchUp Pro 2021,Difference
4621253#1,Areadesign,Paraguay,1,26-May-26,Below Threshold,SketchUp Pro 2023,Difference
4608732#1,Grupocontreras,Bolivia,1,26-May-26,Below Threshold,SketchUp 2025,Difference
4569789#1,Leanconstruye,Paraguay,1,26-May-26,Unqualified,SketchUp Pro 2022,Difference
4638626#1,Cimiento,Uruguay,1,26-May-26,Below Threshold,SketchUp Pro 2022,Difference
4646918#1,Veaelectromecanica,Paraguay,1,26-May-26,Below Threshold,SketchUp 2025,Difference
4631184#1,Pancaship,Panama,1,26-May-26,Below Threshold,SketchUp 2026,Difference
4570516#1,Neonet,Guatemala,2,25-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2023",Difference
4641623#1,Haingenierosv,El Salvador,1,25-May-26,Below Threshold,SketchUp 2025,Difference
4531120#1,Febrescordero,Panama,1,25-May-26,Below Threshold,SketchUp Pro 2023,Difference
4646877#1,Constructoracosco,Honduras,1,25-May-26,Below Threshold,SketchUp 2025,Difference
4569544#1,Huella,Uruguay,1,25-May-26,Below Threshold,SketchUp Pro 2022,Difference
4646836#1,Fritega,Ecuador,1,25-May-26,Below Threshold,SketchUp 2026,Difference
4592984#1,Elevateteams,El Salvador,1,25-May-26,Below Threshold,SketchUp Pro 2023,Difference
4638170#1,Kitspro,Uruguay,1,25-May-26,Below Threshold,SketchUp Pro 2023,Difference
4551436#1,Zellercompanies,Dominican Republic,2,24-May-26,Below Threshold,SketchUp Pro 2022,Difference
4514388#1,SISTEMAS DE RIEGO Y EQUIPOS DIVERSOS S. DE R.L,Honduras,1,24-May-26,Below Threshold,SketchUp Pro 2022,Difference
4643501#1,Reciplastecocaribe,Dominican Republic,1,24-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2021",Difference
2411762#2,Dguerreroings,Nicaragua,2,23-May-26,Below Threshold,"SketchUp 2026, SketchUp Pro 2021",Difference
4547306#1,NOV Wellbore,Bolivia,1,23-May-26,Below Threshold,SketchUp Pro 2023,Difference
4646475#1,Kallpamining,Ecuador,1,23-May-26,Below Threshold,SketchUp 2025,Difference
4551101#1,Directenglish,Nicaragua,1,23-May-26,Below Threshold,SketchUp Pro 2023,Difference
4646436#1,Dirpreleg,Ecuador,1,23-May-26,Below Threshold,SketchUp 2026,Difference
4610318#1,2026notificacionesdavivienda,El Salvador,2,22-May-26,Below Threshold,SketchUp 2025,Difference
4646330#1,Mampe Constructora,Ecuador,1,22-May-26,Below Threshold,SketchUp 2025,Difference
4569264#1,Pasosalexito,Nicaragua,1,22-May-26,Unqualified,"SketchUp Pro 2021, SketchUp Pro 2022",Difference
4573689#1,Hipkidsclasses,Ecuador,1,22-May-26,Unqualified,SketchUp Pro 2023,Difference
4542098#1,Fideicomiso Rumichaca,Ecuador,1,22-May-26,Unqualified,SketchUp Pro 2021,Difference
4460518#1,Sedesol,Honduras,1,22-May-26,Below Threshold,SketchUp Pro 2022,Difference
4621572#1,Tinga,Uruguay,1,22-May-26,Below Threshold,SketchUp Pro 2023,Difference
4582247#1,Azbooka,Bolivia,1,21-May-26,Below Threshold,SketchUp 2026,Difference
4529849#1,Bestfoodnic,Nicaragua,1,21-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2021",Difference
4539454#1,Grupoaries,Ecuador,1,21-May-26,Below Threshold,SketchUp Pro 2023,Difference
4445155#1,Banpro,Nicaragua,1,21-May-26,Below Threshold,SketchUp Pro 2023,Difference
4461083#1,Bac2dcb7-Cfef-4333-8b7f-Cb6060c3242e,Uruguay,2,21-May-26,Aborted (Closed),SketchUp 2024,Difference
4549936#1,Portalgdu,Uruguay,1,21-May-26,Below Threshold,SketchUp Pro 2023,Difference
4533120#1,Tiendas3b,Bolivia,1,21-May-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2022",Difference
4538148#1,Delasminas,Guatemala,1,21-May-26,Below Threshold,SketchUp 2025,Difference
4604306#1,Tmmobiliario,Ecuador,1,21-May-26,Below Threshold,SketchUp 2025,Difference
4448272#1,Farmacouruguayo,Uruguay,1,21-May-26,Below Threshold,SketchUp Pro 2021,Difference
4532182#1,Alydunnn,Bolivia,1,21-May-26,Below Threshold,SketchUp Pro 2022,Difference
4621698#1,FCME,Ecuador,1,21-May-26,Below Threshold,SketchUp 2024,Difference
4645939#1,Eve-move. Movilidad eléctrica,Uruguay,1,21-May-26,Below Threshold,SketchUp Pro 2023,Difference
4646138#1,Janice Gallagher,Nicaragua,1,21-May-26,Below Threshold,SketchUp Pro 2021,Difference
4501048#1,Ceadchristianschool,Honduras,2,21-May-26,Aborted (Closed),SketchUp Pro 2023,Difference
4607344#1,Metalpan,Panama,1,21-May-26,Below Threshold,SketchUp 2026,Difference
4599757#1,Walltech,Guatemala,1,21-May-26,Below Threshold,SketchUp Pro 2022,Difference
4641151#1,Sanluisbeltranchinandega,Nicaragua,1,21-May-26,Aborted (Closed),SketchUp Pro 2023,Difference
4594114#1,Sermingrl,Honduras,1,21-May-26,Below Threshold,SketchUp Pro 2023,Difference
4605887#1,Michael Page Centroamérica,Panama,1,21-May-26,Below Threshold,SketchUp Pro 2023,Difference
4483919#1,Inovvati,Nicaragua,1,20-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2022",Difference
4645907#1,Emsa,Ecuador,1,20-May-26,Below Threshold,SketchUp 2025,Difference
4534866#1,Cecatec,Uruguay,1,20-May-26,Below Threshold,SketchUp Pro 2022,Difference
4534046#1,Equtechs S.A.,Ecuador,2,20-May-26,Unqualified,"SketchUp Pro 2021, SketchUp Pro 2022",Difference
4645865#1,Victor Hugo Condorcett Murillo,Bolivia,1,20-May-26,Below Threshold,SketchUp Pro 2018,Difference
4607483#1,Menziestone,Honduras,1,20-May-26,Below Threshold,SketchUp Pro 2023,Difference
4519982#1,Uruguaytac,Uruguay,1,20-May-26,Below Threshold,SketchUp Pro 2023,Difference
4645854#1,CGM,Uruguay,1,20-May-26,Below Threshold,SketchUp Pro 2023,Difference
4573155#1,Grupogambarte,Bolivia,1,20-May-26,Unqualified,SketchUp Pro 2023,Difference
4529094#1,Construpaydar,Honduras,1,20-May-26,Below Threshold,SketchUp 2024,Difference
4631039#1,MecanoCNC,Guatemala,1,20-May-26,Below Threshold,SketchUp Pro 2022,Difference
4570879#1,Convaluo,Ecuador,1,20-May-26,Below Threshold,SketchUp Pro 2023,Difference
4645861#1,Jyebolivia,Bolivia,1,20-May-26,Below Threshold,SketchUp 2026,Difference
4645867#1,Sommetarchitecture,Bolivia,1,20-May-26,Below Threshold,SketchUp Pro 2023,Difference
4645628#1,Playa Ground Surf,Nicaragua,1,19-May-26,Below Threshold,SketchUp Pro 2020,Difference
939785#1,Neocities,Honduras,2,19-May-26,Below Threshold,"SketchUp 2024, SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2022",Difference
4639180#1,Lamarcr,Costa Rica,1,19-May-26,Below Threshold,SketchUp 2024,Difference
4539006#1,Yang y Asociados,Nicaragua,2,19-May-26,Below Threshold,SketchUp 2025,Difference
4533070#1,Loto Real Del Cibao,Dominican Republic,1,19-May-26,Below Threshold,SketchUp 2025,Difference
4606499#1,Ingenieriaka,Honduras,1,19-May-26,Below Threshold,SketchUp Pro 2022,Difference
4554009#1,Jeri,Panama,1,19-May-26,Below Threshold,"SketchUp Pro 2021, SketchUp Pro 2023",Difference
4532402#1,Owgs,Dominican Republic,1,18-May-26,Below Threshold,SketchUp Pro 2023,Difference
4492077#1,Cadred,Honduras,1,18-May-26,Below Threshold,SketchUp 2024,Difference
4588820#1,Pollo Campestre S.A De C.V,El Salvador,1,18-May-26,Below Threshold,SketchUp Pro 2021,Difference
4575199#1,Tacsa,Nicaragua,1,18-May-26,Below Threshold,SketchUp Pro 2022,Difference
4549065#1,Welaman Muebles,Uruguay,1,18-May-26,Below Threshold,SketchUp Pro 2023,Difference
4639060#1,STERZDESIGN,Uruguay,1,18-May-26,Below Threshold,SketchUp Pro 2023,Difference
4604892#1,Estudio Dartayete,Uruguay,1,18-May-26,Below Threshold,SketchUp Pro 2023,Difference
4550070#1,Bunahcoffee,Honduras,1,17-May-26,Below Threshold,SketchUp Pro 2022,Difference
4645145#1,Borisvitale,Uruguay,1,17-May-26,Below Threshold,SketchUp Pro 2023,Difference
4644825#1,Noriega Group,Dominican Republic,1,17-May-26,Below Threshold,"SketchUp 2025, SketchUp 2026",Difference
4571167#1,Gestionandogt,Guatemala,1,17-May-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2023",Difference
4523083#1,Astraengenharialtda,Nicaragua,1,17-May-26,Below Threshold,SketchUp 2024,Difference
4645102#1,2aaf5145-6cc6-46ac-B9ff-9f02531e252c,Guatemala,1,17-May-26,Below Threshold,SketchUp Pro 2021,Difference
4644989#1,Obregon Coconut Company Ltd - Farms.,Honduras,1,16-May-26,Below Threshold,SketchUp 2025,Difference
4643270#1,"ARCADA INVERSIONES, S.A. DE C.V.",El Salvador,2,16-May-26,Below Threshold,SketchUp 2025,Difference
4581110#1,Proyectocontratourbina,Guatemala,1,16-May-26,Unqualified,SketchUp Pro 2022,Difference
4572893#1,Mytoptour,Guatemala,1,15-May-26,Unqualified,SketchUp Pro 2022,Difference
4601015#1,Quijano,Panama,1,15-May-26,Below Threshold,SketchUp 2026,Difference
4606508#1,Coprose,Guatemala,1,15-May-26,Below Threshold,SketchUp Pro 2023,Difference
4545377#1,Colaleman,Guatemala,1,15-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2021",Difference
4538618#1,Eurocercr,Costa Rica,1,15-May-26,Below Threshold,SketchUp 2025,Difference
4571687#1,Cariblue,Dominican Republic,1,15-May-26,Below Threshold,SketchUp Pro 2023,Difference
4571307#1,Raqueteo,Nicaragua,1,15-May-26,Unqualified,SketchUp Pro 2023,Difference
4644835#1,0c430195-E062-43a9-A94c-1600cbab0f91,Dominican Republic,1,15-May-26,Aborted (Closed),SketchUp Pro 2021,Difference
4628297#1,Grupoyoss,Panama,1,14-May-26,Below Threshold,SketchUp 2025,Difference
4644702#1,Zabdibienesraices,Honduras,1,14-May-26,Below Threshold,SketchUp 2025,Difference
4531291#1,Legal Frame,Dominican Republic,1,14-May-26,Below Threshold,SketchUp 2024,Difference
4603122#1,Valeo Capital Partners,Costa Rica,1,14-May-26,Below Threshold,SketchUp Pro 2023,Difference
4644692#1,Ministry of Economy,El Salvador,1,14-May-26,Below Threshold,SketchUp Pro 2022,Difference
4641416#1,GRUPO ADPI,Guatemala,1,14-May-26,Below Threshold,SketchUp 2025,Difference
4572082#1,Laesard,Dominican Republic,1,13-May-26,Below Threshold,SketchUp Pro 2022,Difference
4577109#1,Montevideocollege,Uruguay,1,13-May-26,Aborted (Closed),SketchUp Pro 2023,Difference
4635057#1,Repuestosmaldonado,Guatemala,1,13-May-26,Below Threshold,SketchUp 2025,Difference
4643969#1,Gaiml,Nicaragua,1,13-May-26,Below Threshold,SketchUp 2024,Difference
4644269#1,Elsalvadormagico,Guatemala,1,13-May-26,Below Threshold,SketchUp 2024,Difference
4568900#1,2is,Dominican Republic,1,13-May-26,Unqualified,"SketchUp Pro 2021, SketchUp Pro 2023",Difference
4569899#1,Onelectric,El Salvador,1,13-May-26,Unqualified,SketchUp Pro 2023,Difference
4572339#1,Psico,Uruguay,1,12-May-26,Below Threshold,SketchUp Pro 2023,Difference
4506250#1,Discoveryschoolhn,Honduras,1,12-May-26,Aborted (Closed),SketchUp Pro 2022,Difference
4591627#1,Goldenrootsco,El Salvador,1,12-May-26,Below Threshold,SketchUp 2025,Difference
4566266#1,Dcswld,Nicaragua,1,12-May-26,Below Threshold,SketchUp Pro 2023,Difference
4580378#1,Criteria,Uruguay,1,12-May-26,Below Threshold,SketchUp Pro 2022,Difference
4605077#1,Vitalat,Panama,1,12-May-26,Below Threshold,"SketchUp 2026, SketchUp Pro 2023",Difference
4621961#1,Grupogovan,Uruguay,1,12-May-26,Below Threshold,SketchUp 2025,Difference
4598070#1,Descentralizacion,Panama,1,12-May-26,Unqualified,SketchUp Pro 2022,Difference
4603114#1,La Ecovilla,Costa Rica,1,11-May-26,Unqualified,SketchUp Pro 2023,Difference
3257493#1,Fuseprop,Nicaragua,2,11-May-26,Below Threshold,"SketchUp Pro 2019, SketchUp Pro 2023",Difference
4570464#1,David,Panama,1,11-May-26,Below Threshold,SketchUp Pro 2023,Difference
4584359#1,B11ba8c3-A812-499a-99a3-56ee2cfe6475,Guatemala,1,11-May-26,Unqualified,SketchUp Pro 2021,Difference
4643596#1,Wsdci,Costa Rica,1,11-May-26,Below Threshold,SketchUp Pro 2023,Difference
4609924#1,313estudio,Costa Rica,1,11-May-26,Below Threshold,SketchUp 2024,Difference
4604802#1,Euroventanas,El Salvador,1,11-May-26,Below Threshold,SketchUp Pro 2022,Difference
4564551#1,Escuelacanaan,Panama,1,10-May-26,Aborted (Closed),"SketchUp 2025, SketchUp Pro 2018",Difference
4643590#1,Cfiacostarica,Costa Rica,1,10-May-26,Below Threshold,SketchUp 2025,Difference
4613286#1,Zona Franca Industrial de Las Américas,Dominican Republic,2,09-May-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2021",Difference
4609919#1,Chateaudemontrame,Uruguay,2,09-May-26,Below Threshold,SketchUp Pro 2023,Difference
4395384#1,Elingabaco,Nicaragua,1,09-May-26,Below Threshold,SketchUp Pro 2022,Difference
4632948#1,Corporacionaps,Guatemala,1,09-May-26,Below Threshold,SketchUp Pro 2023,Difference
4594395#1,Crol Swimming Escazu S.A.,Costa Rica,1,09-May-26,Below Threshold,SketchUp Pro 2021,Difference
4302124#1,Distribuidora Panting Zelaya,Honduras,2,08-May-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2021",Difference
4583677#1,Qtadesarrollos,Guatemala,1,08-May-26,Below Threshold,SketchUp 2026,Difference
4643259#1,Nicoz Sa,Nicaragua,1,08-May-26,Below Threshold,SketchUp Pro 2019,Difference
4640814#1,Tep,Dominican Republic,1,07-May-26,Aborted (Closed),SketchUp Pro 2022,Difference
4541201#1,Pellegrini Skynet Solutions Srl,Dominican Republic,1,07-May-26,Unqualified,SketchUp Pro 2021,Difference
4643063#1,Santa Ana Norte Town Hall,El Salvador,1,07-May-26,Below Threshold,SketchUp 2026,Difference
4643059#1,WNY Exteriors,Nicaragua,1,07-May-26,Below Threshold,SketchUp 2025,Difference
4512249#1,Climahn,Honduras,1,06-May-26,Below Threshold,SketchUp Pro 2022,Difference
4612124#1,Pedropaulofortes,Uruguay,1,06-May-26,Below Threshold,SketchUp 2024,Difference
4487574#1,Unp,Nicaragua,2,06-May-26,Aborted (Closed),"SketchUp 2026, SketchUp Pro 2022",Difference
4642848#1,Cmurban,Dominican Republic,1,06-May-26,Below Threshold,SketchUp 2025,Difference
4642836#1,Akromed Products (Pty) Ltd,Nicaragua,1,06-May-26,Below Threshold,SketchUp Pro 2023,Difference
4600170#1,Aepaisajistas,Panama,1,06-May-26,Below Threshold,SketchUp Pro 2023,Difference
4573389#1,Juntadeartigas,Uruguay,1,06-May-26,Unqualified,SketchUp Pro 2022,Difference
4607824#1,Hmc,Honduras,1,06-May-26,Unqualified,"SketchUp Pro 2020, SketchUp Pro 2022",Difference
4642829#1,Rooftec,Dominican Republic,1,06-May-26,Below Threshold,SketchUp 2025,Difference
4642854#1,Rcconstruccion,Nicaragua,1,06-May-26,Below Threshold,SketchUp Pro 2022,Difference
4632021#1,Mackenziedev,Panama,1,06-May-26,Below Threshold,SketchUp 2026,Difference
4642654#1,4c763538-65d2-4ea5-8406-76ecf90eca38,Dominican Republic,1,06-May-26,Aborted (Closed),SketchUp 2026,Difference
4572340#1,Hmtreasury,El Salvador,1,06-May-26,Below Threshold,SketchUp Pro 2022,Difference
4538086#1,Kpbigbags,Uruguay,1,06-May-26,Below Threshold,SketchUp Pro 2023,Difference
993829#1,Distributor Istmania S.A. of C.V.,Nicaragua,2,05-May-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2018, SketchUp Pro 2019",Difference
4548104#1,Jkproyectos,Guatemala,2,05-May-26,Below Threshold,"SketchUp 2025, SketchUp 2026",Difference
4532909#1,Arquitecturapositivapty,Panama,1,05-May-26,Below Threshold,SketchUp 2025,Difference
4632007#1,Latribunafc,Dominican Republic,1,05-May-26,Below Threshold,SketchUp Pro 2022,Difference
4609313#1,Fastnet Solutions S.R.L.,Dominican Republic,1,05-May-26,Below Threshold,SketchUp Pro 2021,Difference
