Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
672574#1,Gerardo Antonio Arteaga Rios,Costa Rica,77,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
2321644#1,Hmil,Nicaragua,74,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
599099#1,CasaCross,Nicaragua,41,10-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
966039#1,Metroparking,Panama,4,09-Jun-26,Below Threshold,"SketchUp 2024, SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2023",Outdated
1796844#1,Cancillería Colombia,Belize,72,09-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
981993#1,Bellsouth De Panama,Panama,38,09-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
322975#1,Critical Colocation,Costa Rica,51,07-Jun-26,Aborted (Closed),"SketchUp 2025, SketchUp 2026, SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1627074#1,Agaton,Nicaragua,33,06-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
798691#1,Gruporvq,El Salvador,10,05-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2022",Outdated
4317358#1,Ministerio De Medio Ambiente Y Recursos Naturales De El Salvador,El Salvador,35,05-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
4366646#1,Piesa,Costa Rica,3,05-Jun-26,Unqualified,"SketchUp 2025, SketchUp Pro 2023",Outdated
440846#2,Universidad Centroamericana Jose Simeon Canas,El Salvador,36,05-Jun-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018",Outdated
612036#1,Bncr,Costa Rica,27,05-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
1744161#1,Colegiobautistamies,El Salvador,5,04-Jun-26,Aborted (Closed),"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
527907#1,Te Ho,Nicaragua,57,02-Jun-26,Aborted (Closed),"SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
882502#1,Universidad Dr. Andrés Bello,El Salvador,87,01-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4252490#1,Productos Decorativos S.A.,Honduras,4,19-May-26,Below Threshold,SketchUp Pro 2021,Outdated
4397624#1,S4dz,Honduras,4,12-May-26,Unqualified,"SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4334713#1,Diprocar,Honduras,3,11-May-26,Below Threshold,SketchUp Pro 2021,Outdated
2368271#2,h2Design,Honduras,49,05-May-26,Unqualified,"SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1575278#1,Utila Digital,Honduras,14,02-May-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
