Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
4578704#1,Flexsim,Nicaragua,2,03-Apr-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2022",Difference
4590637#1,Lucasg,Nicaragua,2,01-Apr-26,Unqualified,SketchUp Pro 2023,Difference
4573166#1,Cerveceria Nacional Dominicana,Dominican Republic,1,21-Mar-26,Unqualified,SketchUp Pro 2022,Difference
4566856#1,Arconstructora,Dominican Republic,1,15-Mar-26,Below Threshold,SketchUp Pro 2023,Difference
4572176#1,Esarq,Dominican Republic,1,06-Mar-26,Below Threshold,SketchUp Pro 2023,Difference
4522749#1,Cyangroup,Dominican Republic,1,05-Mar-26,Below Threshold,SketchUp 2024,Difference
4552134#1,Rvalentinrd,Dominican Republic,2,05-Mar-26,Below Threshold,SketchUp 2024,Difference
4551323#1,Cmartosrd,Dominican Republic,1,03-Mar-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2021",Difference
4533493#1,Paulmangroup,Dominican Republic,1,03-Mar-26,Below Threshold,SketchUp Pro 2022,Difference
4601786#1,Synia179,Panama,1,03-Feb-26,Below Threshold,SketchUp Pro,Difference
4601141#1,Sumaarquitectos,Panama,1,02-Feb-26,Below Threshold,SketchUp Pro,Difference
4600758#1,Mobiliariotmc,Panama,1,30-Jan-26,Below Threshold,SketchUp Pro,Difference
4600588#1,Zafiro,Panama,1,29-Jan-26,Below Threshold,SketchUp Pro,Difference
4529958#1,Synerwall,Panama,1,29-Jan-26,Below Threshold,SketchUp Pro,Difference
4582112#1,Pcihn,Honduras,1,28-Jan-26,Below Threshold,SketchUp Pro,Difference
4599352#1,Benergyhn,Honduras,1,26-Jan-26,Below Threshold,SketchUp Pro,Difference
4595549#1,Pliconsa,Panama,1,24-Jan-26,Below Threshold,SketchUp Pro,Difference
4598851#1,Panamalighting,Panama,1,22-Jan-26,Below Threshold,SketchUp Pro,Difference
4564476#1,Solucionesgenerales,Panama,1,20-Jan-26,Below Threshold,SketchUp Pro,Difference
4594509#1,Odesa,Honduras,1,05-Jan-26,Below Threshold,SketchUp Pro,Difference
4591978#1,Plastihogar,Guatemala,1,05-Jan-26,Below Threshold,SketchUp Pro,Difference
4411532#1,Multisas,Honduras,2,02-Jan-26,Below Threshold,SketchUp Pro,Difference
4564471#1,Enconstrucciongt,Guatemala,1,20-Dec-25,Aborted (Closed),SketchUp Pro,Difference
4446094#1,CA MARINE SERVICES Inc.,Honduras,1,19-Dec-25,Aborted (Closed),SketchUp Pro,Difference
4579073#1,Getinsagt,Guatemala,1,17-Dec-25,Aborted (Closed),SketchUp Pro,Difference
4582296#1,8f6ywq,Honduras,1,05-Dec-25,Aborted (Closed),SketchUp Pro,Difference
4493139#1,Seijiroyazawaiwai,Honduras,1,03-Dec-25,Aborted (Closed),SketchUp Pro,Difference
4442908#1,Qorumpartners,Honduras,1,27-Nov-25,Aborted (Closed),SketchUp Pro,Difference
4583308#1,Chicoorg,Honduras,1,26-Nov-25,Aborted (Closed),SketchUp Pro,Difference
4567843#1,Grupohelesa,El Salvador,1,19-Oct-25,Aborted (Closed),SketchUp Pro,Difference
4537918#1,Omniservice,El Salvador,1,26-Sep-25,Aborted (Closed),SketchUp Pro,Difference
4553373#1,Mylittlehoppers,El Salvador,1,25-Sep-25,Aborted (Closed),SketchUp Pro,Difference
1103589#2,Synergyworks,El Salvador,1,24-Sep-25,Aborted (Closed),SketchUp Pro,Difference
4551709#1,Grupocamad,El Salvador,1,17-Sep-25,Aborted (Closed),SketchUp Pro,Difference
4544739#1,Niuapp,El Salvador,1,16-Sep-25,Aborted (Closed),SketchUp Pro,Difference
4530842#1,Rotulaciondigitalsv,El Salvador,1,28-Aug-25,Aborted (Closed),SketchUp Pro,Difference
4543580#1,Xeico,El Salvador,1,04-Aug-25,Aborted (Closed),SketchUp Pro,Difference
4538312#1,Explora,El Salvador,1,23-Jul-25,Aborted (Closed),SketchUp Pro,Difference
4533446#1,Sermerca,El Salvador,1,27-Jun-25,Aborted (Closed),SketchUp Pro,Difference
4591000#1,Construcsa,Guatemala,1,17-Dec-25,Aborted (Closed),SketchUp Pro,Difference
4610262#1,Filippashop,Mexico,1,01-Jul-26,Below Threshold,SketchUp 2025,Difference
4600322#1,2x1024x190,Mexico,1,30-Jun-26,Below Threshold,SketchUp 2025,Difference
4644449#1,Eyeco,Mexico,1,30-Jun-26,Below Threshold,SketchUp Pro 2022,Difference
4640666#1,Cambesmart,Mexico,1,30-Jun-26,Below Threshold,"SketchUp 2024, SketchUp 2025, SketchUp Pro 2022",Difference
